Year,County,Violent_sum,Property_sum
1994,Merced County,166,1293
1994,Merced County,121,248
1994,Merced County,8,168
1994,Merced County,47,338
1994,Merced County,185,1003
1994,Merced County,302,4088
1994,Merced County,0,1
1994,Merced County,3,36
1994,Merced County,0,7
1994,Merced County,1,418
1994,Modoc County,46,108
1994,Modoc County,5,86
1994,Modoc County,0,0
1994,Modoc County,0,12
1994,Mono County,14,133
1994,Mono County,47,353
1994,Mono County,0,35
1994,Monterey County,253,2687
1994,Monterey County,8,208
1994,Monterey County,3,84
1994,Monterey County,33,156
1994,Monterey County,37,280
1994,Monterey County,106,408
1994,Monterey County,288,1798
1994,Monterey County,86,568
1994,Monterey County,1349,6455
1994,Monterey County,2,92
1994,Monterey County,409,1089
1994,Monterey County,39,262
1994,Monterey County,119,947
1994,Monterey County,0,20
1994,Monterey County,1,0
1994,Monterey County,8,169
1994,Monterey County,0,194
1994,Napa County,85,634
1994,Napa County,23,150
1994,Napa County,402,3001
1994,Napa County,8,181
1994,Napa County,0,0
1985,Ventura County,9,62
1994,Napa County,46,315
1994,Napa County,5,65
1994,Napa County,0,59
1994,Nevada County,241,1862
1994,Nevada County,58,480
1994,Nevada County,10,134
1994,Nevada County,0,0
1994,Nevada County,2,112
1994,Orange County,630,3554
1994,Orange County,2644,15638
1994,Orange County,124,2226
1994,Orange County,444,4056
1994,Orange County,440,6327
1994,Orange County,146,1974
1994,Orange County,49,538
1994,Orange County,172,2725
1994,Orange County,543,6737
1994,Orange County,1022,7193
1994,Orange County,651,7545
1994,Orange County,171,1171
1994,Orange County,408,2177
1994,Orange County,37,517
1994,Orange County,226,3261
1994,Orange County,619,5104
1994,Orange County,181,1366
1994,Orange County,217,1229
1994,Orange County,146,890
1994,Orange County,3079,14570
1994,Orange County,66,799
1994,Orange County,298,1939
1994,Orange County,210,3227
1994,Orange County,16,117
1994,Orange County,403,4374
1994,Orange County,81,1266
1994,Orange County,165,4537
1994,Orange County,5,521
1994,Orange County,0,0
1994,Orange County,0,0
1994,Orange County,11,122
1994,Orange County,0,15
1994,Orange County,185,2414
1994,Orange County,176,1155
1994,Orange County,107,954
1994,Orange County,91,997
1994,Orange County,179,1771
1994,Orange County,5,22
1994,Orange County,8,825
1994,Orange County,0,44
1994,Orange County,47,45
1994,Placer County,361,3296
1994,Placer County,54,444
1994,Placer County,16,68
1994,Placer County,151,383
1994,Placer County,58,833
1994,Placer County,283,3154
1994,Placer County,0,19
1994,Placer County,0,0
1994,Placer County,2,217
1994,Plumas County,58,842
1994,Plumas County,0,3
1994,Plumas County,0,784
1994,Riverside County,3409,19412
1994,Riverside County,263,1077
1994,Riverside County,145,821
1994,Riverside County,203,994
1994,Riverside County,176,1078
1994,Riverside County,243,1620
1994,Riverside County,596,3898
1994,Riverside County,614,2160
1994,Riverside County,130,1110
1994,Riverside County,535,3179
1994,Riverside County,460,1931
1994,Riverside County,3949,18391
1994,Riverside County,197,835
1994,Riverside County,645,5229
1994,Riverside County,11,198
1994,Riverside County,59,638
1994,Riverside County,264,2655
1994,Riverside County,0,12
1994,Riverside County,0,0
1994,Riverside County,9,60
1994,Riverside County,378,1755
1994,Riverside County,377,2480
1994,Riverside County,133,1002
1994,Riverside County,1422,8441
1994,Riverside County,230,1750
1994,Riverside County,33,293
1994,Riverside County,24,250
1994,Riverside County,53,743
1994,Riverside County,24,485
1994,Riverside County,1,50
1994,Riverside County,15,53
2001,Sacramento County,5,454
2002,Sacramento County,8,306
2003,Sacramento County,6,383
2004,Sacramento County,1,383
2005,Sacramento County,7,282
2006,Sacramento County,3,263
2007,Sacramento County,4,252
2008,Sacramento County,4,149
2009,Sacramento County,3,228
2010,Sacramento County,8,241
2011,Sacramento County,6,273
2012,Sacramento County,0,257
2013,Sacramento County,4,190
2014,Sacramento County,4,206
2015,Sacramento County,12,195
1994,San Benito County,31,336
1994,San Benito County,257,867
1994,San Benito County,0,0
1994,San Benito County,1,4
1994,San Benito County,0,20
1994,San Bernardino County,1796,11795
1994,San Bernardino County,180,1722
1994,San Bernardino County,766,3365
1994,San Bernardino County,358,3025
1994,San Bernardino County,1372,4962
1994,San Bernardino County,299,2784
1994,San Bernardino County,81,510
1994,San Bernardino County,1578,9685
1994,San Bernardino County,544,3492
1994,San Bernardino County,818,3872
1994,San Bernardino County,4079,17063
1994,San Bernardino County,502,4883
1994,San Bernardino County,511,4289
1994,San Bernardino County,174,426
1994,San Bernardino County,6,310
1994,San Bernardino County,314,5078
1994,San Bernardino County,10,237
1994,San Bernardino County,0,3
1994,San Bernardino County,45,797
1994,San Bernardino County,33,571
1994,San Bernardino County,64,1039
1994,San Bernardino County,379,2116
1994,San Bernardino County,111,793
1994,San Bernardino County,224,2789
1994,San Bernardino County,293,2536
1994,San Bernardino County,150,1377
1994,San Bernardino County,7,91
1994,San Bernardino County,96,1439
1994,San Bernardino County,81,699
1994,San Bernardino County,1,93
1994,San Bernardino County,7,80
1994,San Diego County,4389,22463
1994,San Diego County,390,3077
1994,San Diego County,1228,9086
1994,San Diego County,47,971
1994,San Diego County,900,6347
1994,San Diego County,935,7290
1994,San Diego County,254,2888
1994,San Diego County,881,4033
1994,San Diego County,1688,6622
1994,San Diego County,12599,64126
1994,San Diego County,31,778
1994,San Diego County,11,412
1994,San Diego County,4,36
1994,San Diego County,0,1
1994,San Diego County,2,238
1994,San Diego County,0,31
1994,San Diego County,3,850
1994,San Diego County,3,96
1994,San Diego County,6,98
1994,San Francisco County,10837,51023
1994,San Francisco County,11,409
1994,San Francisco County,41,163
1994,San Francisco County,0,1
1994,San Francisco County,0,44
1994,San Francisco County,7,568
1994,San Francisco County,39,203
1994,San Francisco County,2,9
1994,San Joaquin County,624,5471
1994,San Joaquin County,43,158
1994,San Joaquin County,325,3701
1994,San Joaquin County,231,2929
1994,San Joaquin County,25,329
1994,San Joaquin County,3605,19855
1994,San Joaquin County,430,2184
1994,San Joaquin County,0,6
1994,San Joaquin County,0,126
1994,San Joaquin County,7,56
1994,San Joaquin County,71,682
1994,San Joaquin County,4,40
1994,San Joaquin County,0,936
1994,San Luis Obispo County,611,1683
1994,San Luis Obispo County,93,512
1994,San Luis Obispo County,77,401
1994,San Luis Obispo County,98,333
1994,San Luis Obispo County,182,838
1994,San Luis Obispo County,60,342
1994,San Luis Obispo County,247,1768
1994,San Luis Obispo County,3,497
1994,San Luis Obispo County,94,876
1994,San Luis Obispo County,0,2
1994,San Luis Obispo County,0,26
1994,San Luis Obispo County,1,127
1994,San Luis Obispo County,6,38
1986,Ventura County,19,54
1994,San Luis Obispo County,2,164
1994,San Mateo County,192,3022
1994,San Mateo County,47,181
1994,San Mateo County,44,674
1994,San Mateo County,16,130
1994,San Mateo County,104,1161
1994,San Mateo County,8,434
1994,San Mateo County,355,2779
1994,San Mateo County,49,275
1994,San Mateo County,10,74
1994,San Mateo County,167,1146
1994,San Mateo County,79,542
1994,San Mateo County,212,975
1994,San Mateo County,443,2678
1994,San Mateo County,100,1774
1994,San Mateo County,83,789
1994,San Mateo County,456,2979
1994,San Mateo County,256,2177
1994,San Mateo County,14,69
1994,San Mateo County,56,636
1994,San Mateo County,5,122
1994,San Mateo County,0,0
1994,San Mateo County,0,67
1994,San Mateo County,668,1094
1994,San Mateo County,0,12
1994,San Mateo County,6,145
1994,Santa Barbara County,497,3366
1994,Santa Barbara County,28,109
1994,Santa Barbara County,188,2122
1994,Santa Barbara County,568,4202
1994,Santa Barbara County,392,3594
1994,Santa Barbara County,79,327
1994,Santa Barbara County,0,0
1994,Santa Barbara County,15,133
1994,Santa Barbara County,0,40
1994,Santa Barbara County,11,77
1994,Santa Barbara County,3,604
1994,Santa Barbara County,1,1
1994,Santa Barbara County,4,204
1994,Santa Clara County,502,3112
1994,Santa Clara County,134,1699
1994,Santa Clara County,122,1428
1994,Santa Clara County,352,1717
1994,Santa Clara County,24,576
1994,Santa Clara County,10,82
1994,Santa Clara County,82,889
1994,Santa Clara County,173,2406
1994,Santa Clara County,5,40
1994,Santa Clara County,193,1437
1994,Santa Clara County,382,3088
1994,Santa Clara County,146,2873
1994,Santa Clara County,5915,30644
1994,Santa Clara County,532,4320
1994,Santa Clara County,35,444
1994,Santa Clara County,313,3489
1994,Santa Clara County,14,338
1994,Santa Clara County,0,2
1994,Santa Clara County,2,145
1994,Santa Clara County,5,141
1987,Ventura County,29,74
1994,Santa Clara County,0,1
1994,Santa Clara County,0,213
1994,Santa Clara County,80,145
1994,Santa Clara County,6,39
1994,Santa Clara County,0,66
1994,Santa Cruz County,661,4038
1994,Santa Cruz County,88,1155
1994,Santa Cruz County,500,4238
1994,Santa Cruz County,384,2370
1994,Santa Cruz County,30,482
1994,Santa Cruz County,2,87
1994,Santa Cruz County,0,0
1994,Santa Cruz County,8,139
1994,Santa Cruz County,4,428
1994,Santa Cruz County,0,302
1994,Shasta County,267,1973
1994,Shasta County,100,537
1994,Shasta County,512,5363
1994,Shasta County,0,3
1994,Shasta County,4,43
1994,Shasta County,0,246
1994,Sierra County,10,65
1994,Sierra County,0,0
1994,Sierra County,0,10
1994,Siskiyou County,24,729
1994,Siskiyou County,8,38
1994,Siskiyou County,4,15
1994,Siskiyou County,24,179
1994,Siskiyou County,1,211
1994,Siskiyou County,31,463
1994,Siskiyou County,10,20
1994,Siskiyou County,0,0
1994,Siskiyou County,0,59
1994,Solano County,111,721
1994,Solano County,44,947
1994,Solano County,52,791
1994,Solano County,795,5257
1994,Solano County,11,142
1994,Solano County,133,928
1994,Solano County,379,3292
1994,Solano County,1614,7874
1994,Solano County,0,0
1994,Solano County,5,1
1994,Solano County,0,103
1994,Sonoma County,500,4310
1994,Sonoma County,20,269
1994,Sonoma County,46,362
1994,Sonoma County,40,472
1994,Sonoma County,415,1763
1994,Sonoma County,610,7113
1994,Sonoma County,25,288
1994,Sonoma County,67,573
1994,Sonoma County,233,1688
1994,Sonoma County,3,173
1994,Sonoma County,0,0
1994,Sonoma County,2,32
1994,Sonoma County,4,165
1994,Sonoma County,5,39
1994,Sonoma County,4,149
1994,Sonoma County,51,580
1994,Sonoma County,2,124
1994,Sonoma County,0,592
1994,Stanislaus County,1561,4687
1994,Stanislaus County,181,2082
1994,Stanislaus County,1593,12592
1994,Stanislaus County,12,140
1994,Stanislaus County,53,840
1994,Stanislaus County,73,438
1994,Stanislaus County,75,766
1994,Stanislaus County,377,3944
1994,Stanislaus County,37,281
1994,Stanislaus County,5,108
1994,Stanislaus County,1,137
1994,Stanislaus County,0,0
1994,Stanislaus County,0,0
1994,Stanislaus County,0,8
1994,Stanislaus County,2,755
1994,Sutter County,234,1153
1994,Sutter County,219,2749
1994,Sutter County,0,0
1994,Sutter County,0,68
1994,Tehama County,127,766
1994,Tehama County,258,624
1994,Tehama County,149,1059
1994,Tehama County,0,1
1994,Tehama County,1,63
1994,Trinity County,31,300
1994,Trinity County,0,0
1994,Trinity County,0,22
1994,Tulare County,817,4404
1994,Tulare County,80,714
1994,Tulare County,32,446
1994,Tulare County,51,396
1994,Tulare County,76,527
1994,Tulare County,203,2036
1994,Tulare County,343,1407
1994,Tulare County,986,5908
1994,Tulare County,16,126
1994,Tulare County,0,2
1994,Tulare County,1,78
1994,Tulare County,0,747
1994,Tuolumne County,109,1256
1994,Tuolumne County,65,562
1994,Tuolumne County,0,108
1994,Ventura County,304,1630
1994,Ventura County,109,1045
1994,Ventura County,46,281
1994,Ventura County,36,256
1994,Ventura County,1514,6434
1994,Ventura County,130,650
1994,Ventura County,167,1232
1994,Ventura County,286,2625
1994,Ventura County,428,4855
1994,Ventura County,218,2902
1994,Ventura County,0,0
1994,Ventura County,0,36
1994,Ventura County,58,467
1994,Ventura County,0,97
1988,Ventura County,29,75
1994,Ventura County,0,1
1994,Ventura County,0,8
1994,Ventura County,6,38
1994,Yolo County,142,529
1994,Yolo County,73,3483
1994,Yolo County,23,293
1994,Yolo County,365,1755
1994,Yolo County,330,2101
1994,Yolo County,0,0
1994,Yolo County,0,2
1994,Yolo County,8,1528
1994,Yolo County,0,56
1994,Yolo County,0,71
1994,Yuba County,626,2089
1994,Yuba County,355,1114
1994,Yuba County,3,43
1994,Yuba County,0,0
1994,Yuba County,0,0
1994,Yuba County,0,171
1995,Alameda County,1331,3838
1995,Alameda County,477,3747
1995,Alameda County,149,632
1995,Alameda County,1253,10154
1995,Alameda County,113,1769
1995,Alameda County,1214,7392
1995,Alameda County,855,7126
1995,Alameda County,210,2545
1995,Alameda County,249,2618
1995,Alameda County,8323,32050
1995,Alameda County,8,332
1995,Alameda County,71,1958
1995,Alameda County,569,5168
1995,Alameda County,296,2624
1995,Alameda County,12,137
1995,Alameda County,6,188
1995,Alameda County,143,2005
1995,Alameda County,0,23
1995,Alameda County,7,336
1995,Alameda County,48,729
1995,Alameda County,2,28
1995,Alameda County,0,35
1995,Alameda County,35,1477
1995,Alameda County,9,54
1995,Alameda County,12,117
1995,Alpine County,9,145
1995,Alpine County,0,0
1995,Amador County,53,392
1995,Amador County,3,60
1995,Amador County,19,161
1995,Amador County,4,104
1995,Amador County,0,0
1995,Amador County,0,35
1995,Butte County,379,3076
1995,Butte County,4,85
1995,Butte County,196,3219
1995,Butte County,13,292
1995,Butte County,62,761
1995,Butte County,66,711
1995,Butte County,1,2
1995,Butte County,2,112
1995,Butte County,0,10
1995,Butte County,7,345
1995,Butte County,3,15
1995,Butte County,2,386
1995,Calaveras County,139,1164
1995,Calaveras County,53,190
1995,Calaveras County,0,0
1995,Calaveras County,0,14
1995,Calaveras County,0,99
1995,Colusa County,23,192
1995,Colusa County,45,171
1995,Colusa County,6,159
1995,Colusa County,0,0
1995,Colusa County,0,23
1995,Contra Costa County,661,5546
1995,Contra Costa County,577,2922
1995,Contra Costa County,38,526
1995,Contra Costa County,9,206
1995,Contra Costa County,662,7034
1995,Contra Costa County,203,1631
1995,Contra Costa County,111,426
1995,Contra Costa County,171,863
1995,Contra Costa County,333,1860
1995,Contra Costa County,163,1846
1995,Contra Costa County,1975,6152
1995,Contra Costa County,675,1983
1995,Contra Costa County,131,3012
1995,Contra Costa County,2,102
1995,Contra Costa County,67,1479
1995,Contra Costa County,23,680
1995,Contra Costa County,12,258
1995,Contra Costa County,13,177
1995,Contra Costa County,65,733
1995,Contra Costa County,9,74
2002,Contra Costa County,17,270
1995,Contra Costa County,23,806
1995,Contra Costa County,48,1026
1995,Contra Costa County,16,282
1995,Contra Costa County,1,11
1995,Contra Costa County,0,135
1995,Del Norte County,168,808
1995,Del Norte County,26,447
1995,Del Norte County,3,65
1995,El Dorado County,321,2665
1995,El Dorado County,74,457
1995,El Dorado County,138,1275
1995,El Dorado County,0,0
1995,El Dorado County,2,298
1987,Fresno County,3373,28717
1988,Fresno County,3997,30078
1989,Fresno County,4289,32570
1990,Fresno County,4399,32897
1991,Fresno County,4608,38895
1992,Fresno County,5363,39135
1993,Fresno County,5511,36073
1994,Fresno County,6199,39877
1995,Fresno County,5659,40608
1996,Fresno County,5461,36226
1997,Fresno County,4782,32841
1998,Fresno County,4254,27821
1999,Fresno County,4008,24825
2000,Fresno County,3843,29025
2001,Fresno County,4096,30585
2002,Fresno County,3780,30129
2003,Fresno County,3505,27196
2004,Fresno County,3496,26360
2005,Fresno County,3897,25546
2006,Fresno County,3524,23407
1995,Glenn County,77,372
1995,Glenn County,29,481
1995,Glenn County,12,270
1995,Glenn County,0,0
1995,Glenn County,2,20
1995,Humboldt County,78,1871
1995,Humboldt County,82,1303
1995,Humboldt County,21,65
1995,Humboldt County,267,4030
1995,Humboldt County,1,47
1995,Humboldt County,57,625
1995,Humboldt County,2,15
1995,Humboldt County,18,30
1995,Humboldt County,3,330
1995,Humboldt County,0,0
1995,Humboldt County,1,122
1995,Humboldt County,2,223
1995,Imperial County,452,909
1995,Imperial County,182,1275
1995,Imperial County,173,1618
1995,Imperial County,40,76
1995,Imperial County,335,2466
1995,Imperial County,5,157
1995,Imperial County,53,167
1995,Imperial County,8,24
1995,Imperial County,0,6
1995,Imperial County,0,0
1995,Imperial County,0,117
1995,Inyo County,71,367
1995,Inyo County,28,257
1995,Inyo County,0,0
1995,Inyo County,0,40
1995,Kern County,2452,13126
1995,Kern County,22,342
1995,Kern County,1298,12508
1995,Kern County,238,1821
1995,Kern County,208,946
1995,Kern County,86,417
1995,Kern County,105,432
1995,Kern County,35,223
